datetime,1 Courthouse Lane,107 Quay Street,150 K Road,183 K Road,19 Shortland Street,2 High Street,205 Queen Street,210 Queen Street,261 Queen Street,297 Queen Street,30 Queen Street,45 Queen Street,59 High Street,61 Federal Street,7 Custom Street East,8 Darby Street (EW),8 Darby Street (NS),Commerce Street West,Te Ara Tahuhu Walkway
2017-10-20 13:00:00,130.0,1050.0,443.0,821.0,665.0,474.0,805.0,2790.0,1867.0,645.0,726.0,2613.0,1068.0,215.0,959.0,335.0,751.0,739.0,986.0
2017-10-20 14:00:00,93.0,909.0,322.0,674.0,541.0,321.0,742.0,2201.0,1718.0,855.0,713.0,2073.0,880.0,113.0,728.0,237.0,461.0,665.0,676.0
2017-10-20 15:00:00,102.0,849.0,413.0,754.0,406.0,344.0,715.0,2486.0,1720.0,809.0,1061.0,2299.0,819.0,144.0,817.0,221.0,463.0,811.0,663.0
2017-10-20 16:00:00,79.0,1369.0,376.0,777.0,488.0,453.0,715.0,2796.0,1802.0,824.0,858.0,2812.0,881.0,114.0,810.0,259.0,582.0,835.0,745.0
2017-10-20 17:00:00,90.0,1381.0,427.0,818.0,461.0,445.0,728.0,2957.0,2121.0,819.0,661.0,2990.0,954.0,118.0,956.0,291.0,685.0,1085.0,760.0
2017-10-20 18:00:00,94.0,859.0,325.0,636.0,278.0,354.0,658.0,2039.0,1891.0,733.0,714.0,2082.0,775.0,78.0,676.0,232.0,561.0,716.0,549.0
2017-10-20 19:00:00,71.0,756.0,259.0,593.0,283.0,349.0,628.0,1448.0,1393.0,1431.0,906.0,1234.0,495.0,78.0,469.0,167.0,439.0,526.0,402.0
2017-10-20 20:00:00,70.0,529.0,252.0,551.0,212.0,229.0,513.0,1265.0,1170.0,1273.0,1009.0,833.0,457.0,87.0,456.0,176.0,364.0,462.0,297.0
2017-10-20 21:00:00,84.0,414.0,249.0,601.0,164.0,220.0,456.0,1044.0,910.0,968.0,938.0,632.0,411.0,50.0,389.0,160.0,321.0,356.0,242.0
2017-10-20 22:00:00,57.0,352.0,177.0,568.0,119.0,157.0,381.0,875.0,730.0,875.0,675.0,512.0,256.0,68.0,310.0,239.0,290.0,297.0,147.0
2017-10-20 23:00:00,83.0,301.0,152.0,607.0,107.0,111.0,329.0,633.0,497.0,463.0,527.0,419.0,223.0,70.0,276.0,361.0,431.0,266.0,84.0
2017-10-21 00:00:00,67.0,194.0,195.0,564.0,79.0,79.0,274.0,482.0,279.0,218.0,522.0,226.0,161.0,30.0,224.0,500.0,584.0,190.0,70.0
2017-10-21 01:00:00,51.0,89.0,122.0,448.0,53.0,34.0,172.0,409.0,225.0,158.0,369.0,163.0,95.0,19.0,199.0,545.0,591.0,244.0,107.0
2017-10-21 02:00:00,28.0,73.0,88.0,361.0,48.0,42.0,149.0,331.0,173.0,147.0,290.0,118.0,53.0,15.0,185.0,435.0,458.0,159.0,69.0
2017-10-21 03:00:00,19.0,44.0,79.0,226.0,42.0,35.0,111.0,149.0,104.0,79.0,148.0,83.0,50.0,22.0,67.0,288.0,286.0,69.0,60.0
2017-10-21 04:00:00,18.0,16.0,57.0,250.0,23.0,18.0,55.0,92.0,93.0,106.0,137.0,26.0,46.0,11.0,55.0,92.0,115.0,45.0,29.0
2017-10-21 05:00:00,10.0,10.0,14.0,57.0,5.0,8.0,38.0,80.0,51.0,76.0,98.0,28.0,18.0,9.0,27.0,14.0,21.0,19.0,22.0
2017-10-21 06:00:00,5.0,44.0,21.0,71.0,12.0,12.0,57.0,106.0,91.0,114.0,152.0,116.0,28.0,25.0,33.0,6.0,12.0,46.0,40.0
2017-10-21 07:00:00,2.0,203.0,40.0,103.0,36.0,36.0,67.0,257.0,237.0,223.0,245.0,304.0,42.0,35.0,131.0,22.0,47.0,99.0,104.0
2017-10-21 08:00:00,13.0,412.0,92.0,189.0,60.0,79.0,148.0,337.0,339.0,411.0,373.0,522.0,93.0,21.0,181.0,53.0,95.0,227.0,320.0
2017-10-21 09:00:00,28.0,553.0,175.0,348.0,146.0,120.0,193.0,782.0,518.0,522.0,745.0,714.0,179.0,26.0,327.0,92.0,192.0,395.0,587.0
2017-10-21 10:00:00,41.0,708.0,207.0,468.0,160.0,151.0,312.0,1055.0,714.0,784.0,762.0,829.0,305.0,49.0,371.0,78.0,185.0,401.0,708.0
2017-10-21 11:00:00,55.0,766.0,301.0,573.0,235.0,251.0,490.0,1409.0,1019.0,940.0,809.0,1197.0,477.0,35.0,541.0,118.0,308.0,536.0,747.0
2017-10-21 12:00:00,48.0,751.0,321.0,660.0,181.0,222.0,523.0,1726.0,1359.0,1400.0,840.0,1398.0,549.0,63.0,494.0,141.0,321.0,507.0,842.0
2017-10-21 13:00:00,39.0,932.0,280.0,696.0,237.0,249.0,564.0,1977.0,1558.0,1135.0,674.0,1424.0,668.0,52.0,545.0,164.0,425.0,510.0,671.0
2017-10-21 14:00:00,41.0,781.0,304.0,753.0,237.0,270.0,558.0,2056.0,1567.0,664.0,897.0,1432.0,694.0,61.0,601.0,237.0,432.0,478.0,667.0
2017-10-21 15:00:00,71.0,911.0,371.0,756.0,258.0,328.0,667.0,2326.0,1642.0,673.0,897.0,1659.0,750.0,49.0,745.0,211.0,460.0,555.0,670.0
2017-10-21 16:00:00,60.0,958.0,280.0,612.0,217.0,258.0,654.0,2325.0,1813.0,894.0,917.0,1716.0,691.0,68.0,677.0,200.0,488.0,551.0,513.0
2017-10-21 17:00:00,77.0,1000.0,243.0,496.0,225.0,257.0,640.0,1830.0,1675.0,713.0,826.0,1751.0,594.0,52.0,599.0,218.0,495.0,519.0,405.0
2017-10-21 18:00:00,51.0,686.0,272.0,482.0,194.0,248.0,592.0,1450.0,1500.0,796.0,933.0,1348.0,507.0,83.0,562.0,148.0,421.0,384.0,296.0
2017-10-21 19:00:00,47.0,721.0,255.0,504.0,141.0,234.0,491.0,1133.0,1305.0,753.0,921.0,1004.0,455.0,64.0,471.0,135.0,312.0,396.0,306.0
2017-10-21 20:00:00,62.0,432.0,197.0,504.0,190.0,162.0,459.0,932.0,1041.0,698.0,714.0,707.0,391.0,50.0,390.0,112.0,288.0,379.0,260.0
2017-10-21 21:00:00,61.0,455.0,237.0,429.0,169.0,121.0,471.0,788.0,804.0,710.0,633.0,563.0,265.0,83.0,303.0,145.0,290.0,262.0,221.0
2017-10-21 22:00:00,67.0,357.0,238.0,531.0,93.0,101.0,489.0,746.0,705.0,732.0,601.0,450.0,268.0,54.0,275.0,230.0,288.0,276.0,171.0
2017-10-21 23:00:00,98.0,250.0,187.0,455.0,121.0,85.0,337.0,640.0,507.0,496.0,505.0,381.0,161.0,42.0,287.0,358.0,389.0,226.0,122.0
2017-10-22 00:00:00,70.0,197.0,335.0,473.0,79.0,104.0,238.0,564.0,339.0,295.0,563.0,249.0,148.0,33.0,337.0,508.0,611.0,255.0,140.0
2017-10-22 01:00:00,39.0,162.0,249.0,518.0,59.0,69.0,219.0,451.0,230.0,190.0,459.0,162.0,95.0,12.0,254.0,539.0,598.0,259.0,153.0
2017-10-22 02:00:00,21.0,122.0,229.0,464.0,73.0,48.0,164.0,307.0,193.0,152.0,355.0,181.0,82.0,6.0,157.0,471.0,489.0,227.0,90.0
2017-10-22 03:00:00,37.0,63.0,212.0,264.0,43.0,41.0,100.0,279.0,135.0,125.0,198.0,126.0,55.0,22.0,111.0,309.0,340.0,148.0,61.0
2017-10-22 04:00:00,22.0,39.0,44.0,147.0,35.0,21.0,62.0,156.0,81.0,96.0,133.0,66.0,43.0,17.0,49.0,105.0,125.0,84.0,35.0
2017-10-22 05:00:00,2.0,17.0,25.0,70.0,1.0,6.0,14.0,43.0,49.0,52.0,73.0,21.0,14.0,6.0,39.0,24.0,17.0,25.0,13.0
2017-10-22 06:00:00,1.0,57.0,16.0,44.0,12.0,13.0,53.0,92.0,96.0,70.0,143.0,63.0,23.0,5.0,37.0,15.0,20.0,36.0,31.0
2017-10-22 07:00:00,31.0,153.0,25.0,97.0,30.0,37.0,43.0,115.0,118.0,144.0,153.0,200.0,26.0,6.0,65.0,14.0,25.0,81.0,34.0
2017-10-22 08:00:00,9.0,294.0,86.0,131.0,48.0,47.0,80.0,259.0,277.0,217.0,258.0,340.0,53.0,39.0,117.0,41.0,68.0,131.0,86.0
2017-10-22 09:00:00,29.0,549.0,122.0,247.0,92.0,73.0,190.0,537.0,483.0,463.0,528.0,618.0,142.0,23.0,202.0,49.0,141.0,224.0,224.0
2017-10-22 10:00:00,36.0,702.0,161.0,388.0,121.0,124.0,335.0,907.0,812.0,550.0,685.0,829.0,250.0,43.0,310.0,76.0,203.0,317.0,451.0
2017-10-22 11:00:00,49.0,640.0,185.0,462.0,173.0,186.0,366.0,1366.0,893.0,547.0,713.0,890.0,351.0,57.0,456.0,123.0,308.0,424.0,474.0
2017-10-22 12:00:00,41.0,600.0,186.0,446.0,164.0,198.0,409.0,1622.0,1215.0,779.0,788.0,1105.0,459.0,66.0,414.0,173.0,355.0,470.0,552.0
2017-10-22 13:00:00,52.0,562.0,238.0,516.0,157.0,243.0,431.0,1734.0,1200.0,786.0,771.0,1135.0,478.0,70.0,512.0,232.0,470.0,393.0,483.0
2017-10-22 14:00:00,48.0,581.0,238.0,521.0,194.0,194.0,491.0,1988.0,1358.0,771.0,714.0,1303.0,586.0,116.0,529.0,196.0,411.0,515.0,560.0
2017-10-22 15:00:00,55.0,679.0,248.0,541.0,197.0,220.0,488.0,1790.0,1485.0,777.0,841.0,1324.0,622.0,43.0,556.0,146.0,301.0,436.0,536.0
2017-10-22 16:00:00,68.0,736.0,227.0,615.0,154.0,194.0,585.0,2019.0,1632.0,920.0,854.0,1482.0,569.0,71.0,519.0,186.0,448.0,488.0,565.0
2017-10-22 17:00:00,54.0,665.0,213.0,479.0,119.0,182.0,531.0,1607.0,1568.0,845.0,837.0,1377.0,505.0,65.0,420.0,149.0,439.0,395.0,395.0
2017-10-22 18:00:00,33.0,604.0,225.0,412.0,135.0,142.0,457.0,1057.0,1194.0,1327.0,765.0,948.0,408.0,58.0,320.0,138.0,373.0,322.0,271.0
2017-10-22 19:00:00,55.0,545.0,197.0,421.0,111.0,120.0,509.0,828.0,963.0,1078.0,662.0,703.0,280.0,55.0,294.0,106.0,271.0,260.0,273.0
2017-10-22 20:00:00,39.0,384.0,196.0,429.0,114.0,77.0,471.0,671.0,953.0,972.0,637.0,522.0,244.0,57.0,295.0,134.0,301.0,232.0,174.0
2017-10-22 21:00:00,35.0,315.0,115.0,297.0,108.0,81.0,326.0,607.0,808.0,1069.0,573.0,435.0,215.0,83.0,235.0,84.0,235.0,184.0,210.0
2017-10-22 22:00:00,40.0,143.0,95.0,265.0,74.0,84.0,258.0,540.0,477.0,537.0,480.0,280.0,167.0,50.0,196.0,138.0,166.0,188.0,109.0
2017-10-22 23:00:00,38.0,165.0,141.0,273.0,64.0,86.0,261.0,595.0,375.0,378.0,751.0,287.0,152.0,30.0,404.0,163.0,189.0,203.0,187.0
2017-10-23 00:00:00,29.0,121.0,53.0,157.0,41.0,19.0,111.0,376.0,278.0,205.0,319.0,154.0,88.0,12.0,148.0,214.0,195.0,147.0,49.0
2017-10-23 01:00:00,75.0,83.0,53.0,132.0,41.0,6.0,99.0,208.0,129.0,99.0,211.0,121.0,38.0,18.0,96.0,111.0,107.0,89.0,37.0
2017-10-23 02:00:00,47.0,55.0,29.0,102.0,30.0,20.0,52.0,154.0,94.0,84.0,196.0,75.0,28.0,10.0,54.0,33.0,35.0,58.0,30.0
2017-10-23 03:00:00,34.0,28.0,12.0,37.0,33.0,12.0,37.0,83.0,70.0,39.0,173.0,31.0,30.0,0.0,45.0,32.0,39.0,48.0,33.0
2017-10-23 04:00:00,10.0,10.0,10.0,49.0,6.0,5.0,33.0,58.0,40.0,35.0,95.0,21.0,27.0,1.0,42.0,12.0,22.0,35.0,38.0
2017-10-23 05:00:00,2.0,10.0,5.0,19.0,8.0,6.0,14.0,57.0,26.0,40.0,75.0,16.0,11.0,5.0,12.0,11.0,12.0,15.0,33.0
2017-10-23 06:00:00,5.0,48.0,18.0,46.0,14.0,15.0,26.0,75.0,73.0,50.0,138.0,52.0,19.0,5.0,32.0,6.0,9.0,24.0,30.0
2017-10-23 07:00:00,2.0,154.0,25.0,92.0,29.0,7.0,59.0,139.0,123.0,123.0,181.0,130.0,21.0,16.0,74.0,29.0,53.0,70.0,40.0
2017-10-23 08:00:00,6.0,334.0,64.0,127.0,54.0,41.0,131.0,233.0,208.0,207.0,294.0,292.0,66.0,18.0,136.0,29.0,51.0,164.0,92.0
2017-10-23 09:00:00,17.0,359.0,105.0,212.0,109.0,63.0,176.0,631.0,442.0,375.0,690.0,581.0,108.0,25.0,244.0,73.0,130.0,246.0,179.0
2017-10-23 10:00:00,39.0,562.0,158.0,307.0,110.0,134.0,260.0,1007.0,646.0,641.0,748.0,800.0,212.0,45.0,313.0,87.0,209.0,296.0,320.0
2017-10-23 11:00:00,36.0,719.0,150.0,337.0,145.0,160.0,375.0,1197.0,849.0,684.0,661.0,1045.0,361.0,55.0,428.0,156.0,331.0,389.0,385.0
2017-10-23 12:00:00,38.0,527.0,204.0,438.0,145.0,170.0,388.0,1418.0,1032.0,708.0,910.0,1009.0,459.0,62.0,452.0,193.0,418.0,432.0,510.0
2017-10-23 13:00:00,46.0,662.0,203.0,521.0,177.0,182.0,433.0,1741.0,1082.0,913.0,735.0,1234.0,544.0,38.0,498.0,189.0,413.0,415.0,459.0
2017-10-23 14:00:00,20.0,544.0,232.0,461.0,150.0,222.0,368.0,1670.0,1178.0,1073.0,761.0,1143.0,554.0,46.0,447.0,194.0,424.0,426.0,541.0
2017-10-23 15:00:00,47.0,761.0,228.0,424.0,157.0,200.0,405.0,1752.0,1223.0,939.0,821.0,1059.0,450.0,30.0,394.0,143.0,339.0,369.0,471.0
2017-10-23 16:00:00,41.0,1122.0,217.0,462.0,127.0,201.0,397.0,1618.0,1060.0,657.0,728.0,1248.0,445.0,34.0,351.0,139.0,416.0,398.0,352.0
2017-10-23 17:00:00,46.0,742.0,236.0,366.0,141.0,175.0,481.0,1626.0,1276.0,887.0,894.0,1196.0,501.0,66.0,463.0,171.0,439.0,405.0,322.0
2017-10-23 18:00:00,30.0,621.0,225.0,436.0,105.0,180.0,417.0,1072.0,1060.0,826.0,752.0,945.0,465.0,61.0,347.0,129.0,295.0,317.0,216.0
2017-10-23 19:00:00,31.0,466.0,221.0,351.0,76.0,124.0,365.0,765.0,844.0,951.0,651.0,614.0,310.0,49.0,283.0,127.0,248.0,239.0,185.0
2017-10-23 20:00:00,33.0,258.0,159.0,306.0,102.0,79.0,359.0,619.0,747.0,727.0,584.0,420.0,227.0,44.0,257.0,119.0,203.0,193.0,152.0
2017-10-23 21:00:00,19.0,210.0,102.0,211.0,46.0,49.0,300.0,458.0,484.0,527.0,424.0,289.0,173.0,48.0,221.0,138.0,158.0,143.0,171.0
2017-10-23 22:00:00,13.0,103.0,54.0,154.0,11.0,23.0,154.0,311.0,213.0,257.0,338.0,143.0,81.0,51.0,121.0,50.0,73.0,85.0,75.0
2017-10-23 23:00:00,13.0,30.0,48.0,93.0,15.0,15.0,66.0,177.0,165.0,160.0,139.0,69.0,66.0,34.0,54.0,56.0,79.0,23.0,26.0
2017-10-24 00:00:00,1.0,11.0,26.0,39.0,4.0,7.0,37.0,56.0,63.0,47.0,46.0,36.0,32.0,8.0,37.0,54.0,52.0,7.0,18.0
2017-10-24 01:00:00,5.0,6.0,13.0,37.0,5.0,0.0,36.0,33.0,42.0,22.0,22.0,16.0,13.0,7.0,10.0,10.0,18.0,4.0,6.0
2017-10-24 02:00:00,4.0,4.0,2.0,17.0,2.0,6.0,25.0,21.0,36.0,32.0,23.0,12.0,6.0,2.0,9.0,14.0,14.0,6.0,9.0
2017-10-24 03:00:00,4.0,19.0,9.0,16.0,10.0,8.0,23.0,16.0,18.0,19.0,21.0,2.0,11.0,3.0,12.0,22.0,30.0,2.0,9.0
2017-10-24 04:00:00,1.0,20.0,13.0,23.0,1.0,10.0,12.0,14.0,22.0,20.0,25.0,11.0,4.0,7.0,12.0,5.0,7.0,4.0,12.0
2017-10-24 05:00:00,1.0,19.0,14.0,25.0,19.0,12.0,20.0,56.0,59.0,41.0,97.0,51.0,9.0,6.0,28.0,12.0,19.0,24.0,51.0
2017-10-24 06:00:00,63.0,235.0,66.0,184.0,70.0,65.0,81.0,223.0,202.0,110.0,355.0,406.0,60.0,100.0,146.0,36.0,62.0,189.0,213.0
2017-10-24 07:00:00,40.0,664.0,135.0,431.0,327.0,198.0,242.0,649.0,583.0,296.0,1169.0,1562.0,208.0,127.0,542.0,100.0,168.0,666.0,523.0
2017-10-24 08:00:00,67.0,882.0,285.0,876.0,462.0,263.0,387.0,1561.0,1302.0,596.0,1363.0,2873.0,463.0,179.0,842.0,150.0,259.0,1073.0,872.0
2017-10-24 09:00:00,48.0,583.0,227.0,571.0,405.0,223.0,372.0,1183.0,912.0,433.0,867.0,1626.0,385.0,178.0,507.0,158.0,298.0,552.0,477.0
2017-10-24 10:00:00,56.0,474.0,309.0,546.0,419.0,222.0,359.0,1175.0,783.0,617.0,898.0,1432.0,321.0,148.0,464.0,108.0,309.0,348.0,389.0
2017-10-24 11:00:00,76.0,678.0,276.0,550.0,480.0,236.0,469.0,1475.0,962.0,418.0,839.0,1585.0,426.0,117.0,458.0,176.0,358.0,326.0,414.0
2017-10-24 12:00:00,104.0,872.0,455.0,914.0,640.0,220.0,704.0,1943.0,1377.0,612.0,840.0,2166.0,659.0,187.0,658.0,192.0,409.0,440.0,792.0
2017-10-24 13:00:00,106.0,849.0,454.0,781.0,524.0,318.0,505.0,2115.0,1481.0,596.0,516.0,2267.0,834.0,173.0,620.0,185.0,417.0,503.0,852.0
2017-10-24 14:00:00,82.0,631.0,269.0,616.0,370.0,260.0,450.0,2021.0,1400.0,650.0,569.0,1675.0,736.0,107.0,494.0,95.0,272.0,484.0,625.0
2017-10-24 15:00:00,91.0,681.0,390.0,810.0,397.0,300.0,560.0,2241.0,1534.0,787.0,673.0,2247.0,693.0,117.0,632.0,152.0,393.0,702.0,561.0
2017-10-24 16:00:00,70.0,1014.0,410.0,793.0,556.0,372.0,681.0,2603.0,1860.0,1432.0,807.0,2621.0,769.0,145.0,863.0,224.0,601.0,858.0,816.0
2017-10-24 17:00:00,98.0,1395.0,487.0,817.0,468.0,426.0,748.0,2671.0,1834.0,1360.0,822.0,3293.0,780.0,164.0,1069.0,284.0,649.0,1286.0,797.0
2017-10-24 18:00:00,69.0,960.0,394.0,708.0,284.0,286.0,634.0,1808.0,1597.0,964.0,822.0,1878.0,561.0,62.0,710.0,198.0,530.0,685.0,750.0
2017-10-24 19:00:00,66.0,614.0,299.0,442.0,159.0,209.0,500.0,979.0,866.0,600.0,816.0,899.0,364.0,38.0,407.0,90.0,302.0,416.0,352.0
2017-10-24 20:00:00,49.0,358.0,168.0,408.0,176.0,186.0,455.0,748.0,831.0,799.0,665.0,653.0,272.0,46.0,256.0,97.0,258.0,339.0,272.0
2017-10-24 21:00:00,25.0,240.0,139.0,343.0,78.0,86.0,324.0,634.0,628.0,849.0,606.0,436.0,234.0,43.0,263.0,92.0,197.0,264.0,213.0
2017-10-24 22:00:00,29.0,172.0,71.0,184.0,77.0,93.0,214.0,324.0,320.0,333.0,355.0,213.0,109.0,24.0,159.0,57.0,80.0,111.0,134.0
2017-10-24 23:00:00,17.0,188.0,43.0,176.0,41.0,33.0,184.0,489.0,228.0,187.0,633.0,185.0,93.0,21.0,299.0,55.0,81.0,167.0,191.0
2017-10-25 00:00:00,7.0,54.0,25.0,72.0,24.0,29.0,87.0,151.0,90.0,68.0,131.0,55.0,44.0,9.0,35.0,41.0,20.0,15.0,18.0
2017-10-25 01:00:00,10.0,26.0,16.0,40.0,18.0,16.0,29.0,88.0,50.0,32.0,36.0,24.0,19.0,9.0,15.0,14.0,21.0,7.0,12.0
2017-10-25 02:00:00,2.0,14.0,28.0,42.0,13.0,5.0,27.0,73.0,34.0,31.0,24.0,13.0,15.0,7.0,20.0,14.0,15.0,4.0,3.0
2017-10-25 03:00:00,2.0,6.0,12.0,29.0,5.0,5.0,18.0,59.0,24.0,31.0,41.0,7.0,9.0,2.0,16.0,17.0,13.0,2.0,9.0
2017-10-25 04:00:00,3.0,16.0,12.0,16.0,3.0,6.0,6.0,27.0,29.0,27.0,36.0,3.0,6.0,10.0,9.0,10.0,18.0,3.0,7.0
2017-10-25 05:00:00,4.0,33.0,12.0,45.0,24.0,17.0,39.0,60.0,51.0,32.0,93.0,33.0,26.0,8.0,24.0,11.0,22.0,30.0,49.0
2017-10-25 06:00:00,15.0,207.0,54.0,233.0,80.0,81.0,90.0,266.0,221.0,142.0,405.0,410.0,80.0,101.0,152.0,45.0,68.0,190.0,209.0
2017-10-25 07:00:00,60.0,690.0,144.0,464.0,346.0,194.0,227.0,724.0,665.0,394.0,1289.0,1599.0,228.0,145.0,492.0,97.0,179.0,724.0,621.0
2017-10-25 08:00:00,119.0,1036.0,241.0,812.0,496.0,290.0,455.0,1635.0,1333.0,888.0,1244.0,2929.0,551.0,180.0,922.0,214.0,400.0,1140.0,1026.0
2017-10-25 09:00:00,82.0,614.0,250.0,727.0,394.0,238.0,372.0,1203.0,871.0,533.0,767.0,1759.0,405.0,200.0,583.0,172.0,302.0,538.0,518.0
2017-10-25 10:00:00,55.0,593.0,272.0,579.0,403.0,210.0,429.0,1347.0,905.0,885.0,817.0,1616.0,458.0,172.0,525.0,130.0,289.0,412.0,534.0
2017-10-25 11:00:00,77.0,701.0,333.0,599.0,505.0,285.0,585.0,1625.0,1133.0,863.0,978.0,1481.0,535.0,138.0,538.0,206.0,431.0,492.0,578.0
2017-10-25 12:00:00,105.0,833.0,494.0,852.0,817.0,373.0,783.0,2424.0,1642.0,1097.0,940.0,2337.0,938.0,199.0,856.0,418.0,798.0,835.0,900.0
2017-10-25 13:00:00,86.0,809.0,439.0,814.0,652.0,360.0,761.0,2598.0,1708.0,1294.0,920.0,2471.0,1020.0,248.0,820.0,396.0,752.0,651.0,865.0
2017-10-25 14:00:00,85.0,657.0,340.0,706.0,437.0,255.0,604.0,2014.0,1538.0,1130.0,802.0,1908.0,759.0,122.0,661.0,267.0,506.0,609.0,589.0
2017-10-25 15:00:00,70.0,732.0,373.0,844.0,455.0,343.0,600.0,2088.0,1590.0,824.0,943.0,2227.0,802.0,154.0,692.0,156.0,412.0,749.0,494.0
2017-10-25 16:00:00,92.0,1282.0,399.0,791.0,585.0,369.0,648.0,2571.0,1702.0,1066.0,1164.0,2706.0,858.0,145.0,819.0,214.0,513.0,920.0,669.0
2017-10-25 17:00:00,128.0,1578.0,490.0,905.0,465.0,378.0,677.0,2925.0,1928.0,1429.0,750.0,3387.0,904.0,146.0,1058.0,294.0,685.0,1267.0,817.0
2017-10-25 18:00:00,67.0,960.0,363.0,666.0,335.0,296.0,696.0,1896.0,1633.0,952.0,807.0,2052.0,719.0,88.0,755.0,239.0,524.0,673.0,644.0
2017-10-25 19:00:00,54.0,588.0,305.0,501.0,213.0,201.0,543.0,1125.0,1198.0,1116.0,810.0,1131.0,430.0,82.0,482.0,166.0,403.0,454.0,359.0
2017-10-25 20:00:00,58.0,442.0,235.0,336.0,186.0,167.0,455.0,904.0,959.0,753.0,727.0,690.0,350.0,48.0,346.0,105.0,290.0,407.0,258.0
2017-10-25 21:00:00,32.0,291.0,126.0,318.0,121.0,131.0,382.0,610.0,679.0,729.0,652.0,499.0,226.0,42.0,277.0,93.0,180.0,301.0,237.0
2017-10-25 22:00:00,27.0,281.0,99.0,306.0,65.0,61.0,237.0,411.0,374.0,434.0,447.0,273.0,120.0,46.0,181.0,80.0,115.0,170.0,128.0
2017-10-25 23:00:00,16.0,184.0,58.0,158.0,46.0,50.0,109.0,365.0,218.0,273.0,320.0,213.0,79.0,20.0,125.0,85.0,106.0,116.0,42.0
2017-10-26 00:00:00,10.0,76.0,25.0,75.0,18.0,34.0,74.0,167.0,105.0,110.0,172.0,88.0,29.0,20.0,76.0,69.0,70.0,64.0,51.0
2017-10-26 01:00:00,6.0,75.0,19.0,41.0,16.0,10.0,59.0,128.0,92.0,56.0,135.0,60.0,20.0,3.0,56.0,51.0,60.0,65.0,25.0
2017-10-26 02:00:00,3.0,36.0,18.0,46.0,14.0,10.0,47.0,77.0,52.0,45.0,100.0,41.0,14.0,3.0,43.0,32.0,23.0,31.0,9.0
2017-10-26 03:00:00,7.0,20.0,12.0,30.0,14.0,10.0,36.0,75.0,42.0,42.0,55.0,21.0,13.0,12.0,22.0,16.0,10.0,23.0,23.0
2017-10-26 04:00:00,3.0,19.0,7.0,17.0,2.0,6.0,18.0,30.0,23.0,48.0,56.0,9.0,9.0,3.0,14.0,7.0,11.0,15.0,17.0
2017-10-26 05:00:00,5.0,23.0,14.0,37.0,19.0,10.0,37.0,69.0,49.0,88.0,106.0,58.0,14.0,7.0,35.0,16.0,25.0,26.0,63.0
2017-10-26 06:00:00,9.0,235.0,79.0,211.0,105.0,67.0,109.0,240.0,241.0,169.0,425.0,400.0,51.0,97.0,171.0,31.0,69.0,175.0,249.0
2017-10-26 07:00:00,32.0,629.0,129.0,475.0,387.0,228.0,196.0,744.0,611.0,432.0,1177.0,1475.0,196.0,167.0,527.0,116.0,202.0,678.0,584.0
2017-10-26 08:00:00,72.0,993.0,251.0,835.0,475.0,248.0,418.0,1587.0,1288.0,774.0,1821.0,2795.0,486.0,157.0,908.0,164.0,317.0,1092.0,955.0
2017-10-26 09:00:00,53.0,531.0,255.0,627.0,339.0,200.0,356.0,1127.0,858.0,503.0,894.0,1766.0,343.0,149.0,553.0,131.0,295.0,522.0,490.0
2017-10-26 10:00:00,63.0,561.0,327.0,455.0,337.0,251.0,381.0,1153.0,753.0,395.0,762.0,1131.0,397.0,145.0,422.0,121.0,305.0,319.0,317.0
2017-10-26 11:00:00,73.0,752.0,277.0,540.0,480.0,203.0,464.0,1565.0,960.0,534.0,807.0,1467.0,361.0,98.0,550.0,228.0,454.0,428.0,467.0
2017-10-26 12:00:00,106.0,946.0,477.0,838.0,799.0,363.0,725.0,2445.0,1534.0,932.0,843.0,2324.0,886.0,181.0,900.0,410.0,776.0,686.0,997.0
2017-10-26 13:00:00,107.0,751.0,410.0,811.0,653.0,313.0,613.0,2478.0,1667.0,1371.0,738.0,2330.0,1019.0,206.0,854.0,336.0,659.0,790.0,930.0
2017-10-26 14:00:00,89.0,608.0,322.0,604.0,398.0,274.0,425.0,2031.0,1366.0,650.0,659.0,1917.0,795.0,121.0,599.0,166.0,363.0,563.0,583.0
2017-10-26 15:00:00,72.0,705.0,372.0,830.0,444.0,356.0,473.0,2219.0,1472.0,1159.0,933.0,2061.0,647.0,174.0,663.0,129.0,290.0,691.0,543.0
2017-10-26 16:00:00,50.0,1064.0,362.0,814.0,568.0,427.0,816.0,2625.0,1680.0,1134.0,1025.0,2671.0,763.0,154.0,813.0,284.0,577.0,837.0,774.0
2017-10-26 17:00:00,110.0,1379.0,450.0,833.0,544.0,374.0,830.0,2813.0,1801.0,910.0,760.0,3100.0,908.0,118.0,1044.0,285.0,643.0,1155.0,945.0
2017-10-26 18:00:00,66.0,932.0,412.0,713.0,334.0,279.0,592.0,1836.0,1617.0,998.0,832.0,1831.0,584.0,85.0,678.0,288.0,504.0,723.0,513.0
2017-10-26 19:00:00,61.0,671.0,351.0,578.0,228.0,233.0,549.0,1252.0,1042.0,1072.0,843.0,1046.0,464.0,53.0,510.0,205.0,362.0,518.0,367.0
2017-10-26 20:00:00,40.0,395.0,204.0,481.0,183.0,140.0,417.0,952.0,888.0,880.0,762.0,792.0,364.0,83.0,439.0,163.0,304.0,379.0,266.0
